id,title,creator,date,location,image,source,subject
Q113957831,,Auguste Louis Jean-Baptiste Rivière,1793,bibliothèque Huntington,,https://www.wikidata.org/wiki/Q113957831,Pelagia Róża Potocka
Q125339793,,Élisabeth Vigée Le Brun,1793,,https://commons.wikimedia.org/wiki/Special:FilePath/Portrait%2520of%2520Princess%2520Maria%2520Josefa%2520Hermenegilde%2520von%2520Esterhazy%2520%25281793%2529%2520Le%2520Brun.jpg,https://www.wikidata.org/wiki/Q125339793,Marie-Josèphe-Hermengilde Esterházy de Galantha
Q28976720,"Portrait d'Antoinette Gabrielle Charpentier, épouse Danton",Jacques-Louis David,1793,musée des Beaux-Arts et d'Archéologie de Troyes,https://commons.wikimedia.org/wiki/Special:FilePath/Antoinette%2520Gabrielle%2520Charpentier%2520Danton.jpg,https://www.wikidata.org/wiki/Q28976720,Antoinette Gabrielle Danton
Q104387630,Marie-Antoinette (1755-1793) au Temple,Sophie Prieur,1793,musée Carnavalet,https://commons.wikimedia.org/wiki/Special:FilePath/Marie%2520Antoinette%2520Adult11.jpg,https://www.wikidata.org/wiki/Q104387630,Marie-Antoinette
Q104387290,Portrait de Marie-Antoinette au Temple,Anne Flore Millet de Bréhan,1793,musée Carnavalet,https://commons.wikimedia.org/wiki/Special:FilePath/Marie-Antoinette%253Btemple%253Bkoningin%2520der%2520Fransen.jpg,https://www.wikidata.org/wiki/Q104387290,Marie-Antoinette
Q83177798,,Élisabeth Vigée Le Brun,1793,Galerie nationale d'art de Lviv,https://commons.wikimedia.org/wiki/Special:FilePath/Elisabeth%2520Vig%25C3%25A9e-Lebrun%2520-%2520Portret%2520Izabeli%2520Lubomirskiej%2520z%2520Czartoryskich%25201793.jpg,https://www.wikidata.org/wiki/Q83177798,Izabela Lubomirska
Q88588092,Marguerite Gérard à 32 ans,François Dumont,1793,Wallace Collection,https://commons.wikimedia.org/wiki/Special:FilePath/Dumont%2520-%2520Marguerite%2520G%25C3%25A9rard.jpg,https://www.wikidata.org/wiki/Q88588092,Marguerite Gérard
Q74260929,Portrait de Mademoiselle Duplant,François-André Vincent,1793,musée Calouste-Gulbenkian,https://commons.wikimedia.org/wiki/Special:FilePath/Mademoiselle%2520Duplant%2520by%2520Fran%25C3%25A7ois-Andr%25C3%25A9%2520Vincent.jpg,https://www.wikidata.org/wiki/Q74260929,Rosalie Duplant
Q60024269,Portrait de Constance-Marie Charpentier,Jean-Joseph Ansiaux,1793,,https://commons.wikimedia.org/wiki/Special:FilePath/AnsiauxCharpentier.jpg,https://www.wikidata.org/wiki/Q60024269,Constance-Marie Charpentier
Q122839226,,Élisabeth Vigée Le Brun,1793,,https://commons.wikimedia.org/wiki/Special:FilePath/%25C3%2589lisabeth%2520Louise%2520Vig%25C3%25A9e%2520Le%2520Brun%2520-%2520The%2520Princess%2520von%2520und%2520zu%2520Liechtenstein%2520as%2520Iris%25201793.jpg,https://www.wikidata.org/wiki/Q122839226,Caroline de Manderscheid-Blankenheim
Q125339798,Portrait de la princesse Karoline von Liechtenstein en Iris,Élisabeth Vigée Le Brun,1793,Stadtpalais Liechtenstein,https://commons.wikimedia.org/wiki/Special:FilePath/Karoline%2520von%2520Manderscheid-Blankenheim.jpg,https://www.wikidata.org/wiki/Q125339798,Caroline de Manderscheid-Blankenheim
Q43221886,"Agathe-Francoise Bonvallet, épouse de l'artiste",Jacques-Antoine-Marie Lemoine,1793,Nationalmuseum,https://commons.wikimedia.org/wiki/Special:FilePath/Agathe-Francoise%2520Bonvallet%252C%2520the%2520artist%2527s%2520wife%2520-%2520Nationalmuseum%2520-%2520175563.tif,https://www.wikidata.org/wiki/Q43221886,Agathe-Françoise Bonvallet
Q56249380,"Portrait de Louise de Stolberg, comtesse d'Albany",François-Xavier Fabre,1793,galerie des Offices,https://commons.wikimedia.org/wiki/Special:FilePath/Louise%252C%2520Countess%2520d%2527Albany.jpg,https://www.wikidata.org/wiki/Q56249380,Louise de Stolberg-Gedern
Q107171794,Autoportrait de Louis Gauffier avec son épouse et ses deux enfants,Louis Gauffier,1793,Galerie d'Art moderne,https://commons.wikimedia.org/wiki/Special:FilePath/Self-portrait%2520by%2520Louis%2520Gauffier%2520with%2520his%2520wife%2520and%2520his%2520two%2520children.jpg,https://www.wikidata.org/wiki/Q107171794,Pauline Gauffier
Q107171794,Autoportrait de Louis Gauffier avec son épouse et ses deux enfants,Louis Gauffier,1793,Galerie d'Art moderne,https://commons.wikimedia.org/wiki/Special:FilePath/Self-portrait%2520by%2520Louis%2520Gauffier%2520with%2520his%2520wife%2520and%2520his%2520two%2520children.jpg,https://www.wikidata.org/wiki/Q107171794,Faustina Malfatti
Q104387290,Portrait de Marie-Antoinette au Temple,Anne Flore Millet de Bréhan,1793,musée Carnavalet,https://commons.wikimedia.org/wiki/Special:FilePath/Marie-Antoinette%253Btemple%253Bkoningin%2520der%2520Fransen.jpg,https://www.wikidata.org/wiki/Q104387290,Marie-Thérèse de France
Q122840004,"Portrait de Theresa, comtesse Kinsky",Élisabeth Vigée Le Brun,1793,Norton Simon Museum,https://commons.wikimedia.org/wiki/Special:FilePath/Theresa%252C%2520Countess%2520Kinsky%2520by%2520Marie-Louise-Elisabeth%2520Vigee-Lebrun.jpg,https://www.wikidata.org/wiki/Q122840004,
Q52305360,,Henri-Pierre Danloux,1793,Wimpole Hall,https://commons.wikimedia.org/wiki/Special:FilePath/Henri-Pierre%2520Danloux%2520%25281753-1809%2529%2520-%2520Harriott%2520Manningham%2520%2528d.1854%2529%252C%2520Mrs%2520Charles%2520Yorke%2520-%2520207767%2520-%2520National%2520Trust.jpg,https://www.wikidata.org/wiki/Q52305360,
Q20891241,"Portrait de la comtesse Maria Theresia Bucquoi, née Parr (1746-1818)",Élisabeth Vigée Le Brun,1793,Minneapolis Institute of Art,https://commons.wikimedia.org/wiki/Special:FilePath/Marie%2520Louise%2520Elisabeth%2520Vig%25C3%25A9e-Le%2520Brun%2520-%2520Portrait%2520de%2520la%2520comtesse%2520Maria%2520Theresia%2520Bucquoi.jpg,https://www.wikidata.org/wiki/Q20891241,
Q127264148,"Mademoiselle Lange, de la Comédie Française",Thérèse Vincent de Montpetit,1794,,https://commons.wikimedia.org/wiki/Special:FilePath/Mademoiselle%2520Lange%2520by%2520Therese%2520Vincent%2520de%2520Montpetit.jpg,https://www.wikidata.org/wiki/Q127264148,Mademoiselle Lange
Q111644710,Statue de Polymnie,Charles Meynier,1794,musée de la Révolution française,https://commons.wikimedia.org/wiki/Special:FilePath/Charles%2520Meynier%2520-%2520Statue%2520of%2520Polyhymnia%2520in%2520a%2520landscape.jpg,https://www.wikidata.org/wiki/Q111644710,Polymnie
Q29932544,Pélagie Sapieżyna,Élisabeth Vigée Le Brun,1794,palais royal de Varsovie,https://commons.wikimedia.org/wiki/Special:FilePath/Pie%25C5%2582ahieja%2520Sapieha%2520%2528Patockaja%2529.%2520%25D0%259F%25D0%25B5%25D0%25BB%25D0%25B0%25D0%25B3%25D0%25B5%25D1%258F%2520%25D0%25A1%25D0%25B0%25D0%25BF%25D0%25B5%25D0%25B3%25D0%25B0%2520%2528%25D0%259F%25D0%25B0%25D1%2582%25D0%25BE%25D1%2586%25D0%25BA%25D0%25B0%25D1%258F%2529%2520%2528%25C3%2589.%2520Vig%25C3%25A9e-Lebrun%252C%25201794%2529.jpg,https://www.wikidata.org/wiki/Q29932544,Pelagia Róża Potocka
Q23039028,autoportrait en Aspasie,Marie-Geneviève Bouliard,1794,musée des Beaux-Arts d'Arras,https://commons.wikimedia.org/wiki/Special:FilePath/Aspasia%2520painting.jpg,https://www.wikidata.org/wiki/Q23039028,Marie-Geneviève Bouliard
Q23039028,autoportrait en Aspasie,Marie-Geneviève Bouliard,1794,musée des Beaux-Arts d'Arras,https://commons.wikimedia.org/wiki/Special:FilePath/Aspasia%2520painting.jpg,https://www.wikidata.org/wiki/Q23039028,Aspasie
Q28797417,,Élisabeth Vigée Le Brun,1794,musée des Beaux-Arts Pouchkine,https://commons.wikimedia.org/wiki/Special:FilePath/Elisabeth%2520Vigee-Lebrun%2520-%2520Portrait%2520of%2520princess%2520Alexandra%2520Golitsyna%2520and%2520her%2520son%2520Piotr%2520-%2520Google%2520Art%2520Project.jpg,https://www.wikidata.org/wiki/Q28797417,Alexandra Galitzine
Q123596677,"Portrait de l'artiste, en buste",Élisabeth Vigée Le Brun,1794,,https://commons.wikimedia.org/wiki/Special:FilePath/2017%2520NYR%252014277%25200032%2520elisabeth-louise%2520vigee%2520le%2520brun%2520portrait%2520of%2520the%2520artist%2520bust-length%2529.jpg,https://www.wikidata.org/wiki/Q123596677,Élisabeth Vigée Le Brun
Q46979906,,François Ferrière,1794,Musée d'Art de Cincinnati,,https://www.wikidata.org/wiki/Q46979906,
Q113957903,,Élisabeth Vigée Le Brun,1795,musée national de Varsovie,https://commons.wikimedia.org/wiki/Special:FilePath/Pie%25C5%2582ahieja%2520Sapieha%2520%2528Patockaja%2529.%2520%25D0%259F%25D0%25B5%25D0%25BB%25D0%25B0%25D0%25B3%25D0%25B5%25D1%258F%2520%25D0%25A1%25D0%25B0%25D0%25BF%25D0%25B5%25D0%25B3%25D0%25B0%2520%2528%25D0%259F%25D0%25B0%25D1%2582%25D0%25BE%25D1%2586%25D0%25BA%25D0%25B0%25D1%258F%2529%2520%2528%25C3%2589.%2520Vig%25C3%25A9e-Lebrun%252C%25201795%2529.jpg,https://www.wikidata.org/wiki/Q113957903,Pelagia Róża Potocka
Q115612275,"Portrait de Céleste Meuricoffre, née Coltellini",Antoine-Jean Gros,1795,Speed Art Museum,https://commons.wikimedia.org/wiki/Special:FilePath/Antoine-jean%2520gros%252C%2520ritratto%2520di%2520celeste%2520coltellini%252C%2520madame%2520meuricoffre%252C%25201790%2520ca.jpg,https://www.wikidata.org/wiki/Q115612275,Celeste Coltellini
Q21740510,,Jean-Baptiste Regnault,1795,musée de l'Ermitage,,https://www.wikidata.org/wiki/Q21740510,Vénus
Q29863419,Vénus blessée par Diomède,Antoine-François Callet,1795,réserves du musée du Louvre,,https://www.wikidata.org/wiki/Q29863419,Vénus
Q117309189,Autoportrait au chapeau de paille et à la palette,Marie-Élisabeth Gabiou,1795,Allen Memorial Art Museum,https://commons.wikimedia.org/wiki/Special:FilePath/Self-Portrait%2520with%2520Straw%2520Hat%2520and%2520Palette%2520-%2520attributed%2520to%2520Marie-Elisabeth%2520Lemoine.jpg,https://www.wikidata.org/wiki/Q117309189,Marie-Élisabeth Gabiou
Q49397290,,François Gérard,1795,Yale University Art Gallery,https://commons.wikimedia.org/wiki/Special:FilePath/Fran%25C3%25A7ois%2520G%25C3%25A9rard%2520-%2520Portrait%2520of%2520Alexandrine%2520%25C3%2589milie%2520Brongniart%2520-%25202010.97.1%2520-%2520Yale%2520University%2520Art%2520Gallery.jpg,https://www.wikidata.org/wiki/Q49397290,Alexandrine-Émilie Brongniart
Q3399409,Portrait de Émilie Sériziat et son fils,Jacques-Louis David,1795,salle 702,https://commons.wikimedia.org/wiki/Special:FilePath/Madame-Seriziat%2520Jacques-Louis-David%25201795.jpg,https://www.wikidata.org/wiki/Q3399409,Émilie Sériziat
Q104213414,Madame Regnault au ruban bleu,Jean-Baptiste Regnault,1795,,https://commons.wikimedia.org/wiki/Special:FilePath/Madame%2520Regnault%2520with%2520a%2520Blue%2520Ribbon%252C%2520by%2520Jean-Baptiste%2520Regnault.jpg,https://www.wikidata.org/wiki/Q104213414,Sophie Regnault
Q122898766,La Comtesse Clément de Ris,Joseph-Benoît Suvée,1795,château de Versailles,https://commons.wikimedia.org/wiki/Special:FilePath/Suv%25C3%25A9e%2520Clement%2520de%2520Ris.jpg,https://www.wikidata.org/wiki/Q122898766,Catherine Chevreux du Meny
Q106865142,Portrait d'Amélie-Justine Pontois,Adèle Romany,1795,,https://commons.wikimedia.org/wiki/Special:FilePath/Ad%25C3%25A8le%2520Romany%2520-%2520Portrait%2520of%2520Am%25C3%25A9lie-Justine%2520Pontois.jpg,https://www.wikidata.org/wiki/Q106865142,Amélie-Justine Pontois
Q21740520,,Élisabeth Vigée Le Brun,1795,musée de l'Ermitage,https://commons.wikimedia.org/wiki/Special:FilePath/Anna%2520Stroganova%2520by%2520Vigee-Lebrun.jpg,https://www.wikidata.org/wiki/Q21740520,"Anne Sergeïevna Troubetskoy, baronne Strogonov"
Q106656342,,Lié Louis Périn,1795,Nationalmuseum,https://commons.wikimedia.org/wiki/Special:FilePath/Louis-Li%25C3%25A9%2520P%25C3%25A9rin-Salbreux%2520-%2520Ad%25C3%25A9la%25C3%25AFde%2520Roslin%252C%2520n%25C3%25A9e%2520Abraham%2520de%2520Tours%2520%2528b.%25201773%2529%2520and%2520her%2520Eldest%2520Son%2520Abraham%2520%25281794-1870%2529%2520-%2520NMB%25202763%2520-%2520Nationalmuseum.jpg,https://www.wikidata.org/wiki/Q106656342,Adélaïde Roslin
Q19008978,Catherine-Marie-Jeanne Tallard,Jacques-Louis David,1795,salle 935,https://commons.wikimedia.org/wiki/Special:FilePath/David%25201754%2520Marie%2520Jeanne%2520Tallard%252007265%2520recadr%25C3%25A9.JPG,https://www.wikidata.org/wiki/Q19008978,Catherine-Marie-Jeanne Tallard
Q97777409,Autoportrait au chevalet,Adèle Varillat,1795,,https://commons.wikimedia.org/wiki/Special:FilePath/Adele%2520Tornezy-Varillat%2520Self-portrait%25202.jpg,https://www.wikidata.org/wiki/Q97777409,Adèle Varillat
Q3410198,Psyché abandonnée,Jacques-Louis David,1795,,https://commons.wikimedia.org/wiki/Special:FilePath/David%2520Psyche%25201795.jpg,https://www.wikidata.org/wiki/Q3410198,Psyché
Q61761613,,Élisabeth Vigée Le Brun,1795,,https://commons.wikimedia.org/wiki/Special:FilePath/Empress%2520Elisabeth%2520Alexeievna%2520by%2520Vigee-Le%2520Brun%2520%25281795%252C%2520Castle%2520of%2520Wolfsgarten%2529.jpg,https://www.wikidata.org/wiki/Q61761613,Elisabeth Alexeïevna
Q21731158,,Élisabeth Vigée Le Brun,1795,musée de l'Ermitage,https://commons.wikimedia.org/wiki/Special:FilePath/Elizaveta%2520Alexeevna%2520with%2520roses%2520by%2520Vigee-Le%2520Brun%2520%25281795%252C%2520Hermitage%2529.jpg,https://www.wikidata.org/wiki/Q21731158,Elisabeth Alexeïevna
Q117264447,Grande-duchesse Élisabeth Alexeïevna,Élisabeth Vigée Le Brun,1795,musée Fabre,https://commons.wikimedia.org/wiki/Special:FilePath/Empress%2520Elisabeth%2520Alexeievna%2520by%2520Vigee-Le%2520Brun%2520%25281795%252C%2520Mus%25C3%25A9e%2520Fabre%2520-%2520Montpellier%2529.jpg,https://www.wikidata.org/wiki/Q117264447,Elisabeth Alexeïevna
Q115688037,"Hélène reconnaissant Télémaque, fils d'Ulysse",Jean-Jacques Lagrenée,1795,musée de l'Ermitage,https://commons.wikimedia.org/wiki/Special:FilePath/Jean-Jacques%2520Lagren%25C3%25A9e%2520-%2520Helen%2520Recognising%2520Telemachus%252C%2520Son%2520of%2520Odysseus%2520-%2520WGA12378.jpg,https://www.wikidata.org/wiki/Q115688037,Hélène
Q18939645,"Cornélie, mère des Gracques, montre ses enfants, en disant: ""Voici mes richesses et mes bijoux""",Joseph-Benoît Suvée,1795,salle 934,https://commons.wikimedia.org/wiki/Special:FilePath/Joseph-Beno%25C3%25AEt%2520Suv%25C3%25A9e%2520-%2520Cornelia%252C%2520madre%2520dei%2520Gracchi.JPG,https://www.wikidata.org/wiki/Q18939645,Cornelia Africana
Q72799992,Portrait d'une jeune harpiste,Adèle Romany,1795,palais des Beaux-Arts de Lille,https://commons.wikimedia.org/wiki/Special:FilePath/Lille%2520PdBA%2520romany%2520harpiste.jpg,https://www.wikidata.org/wiki/Q72799992,
Q19005202,La Comtesse Catherine Vassilievna Skavronskaia,Élisabeth Vigée Le Brun,1796,salle 933,https://commons.wikimedia.org/wiki/Special:FilePath/%25C3%2589lisabeth-Louise%2520Vig%25C3%25A9e-Le%2520Brun%2520-%2520La%2520comtesse%2520Skavronskaia%2520%25281796%2529.JPG,https://www.wikidata.org/wiki/Q19005202,Catherine von Engelhardt
Q122842249,"Portrait de la citoyenne Tallien dans un cachot à la Force, ayant dans les mains ses cheveux qui viennent d’être coupés",Jean-Louis Laneuville,1796,,https://commons.wikimedia.org/wiki/Special:FilePath/Jean-Louis%2520Laneuville%2520-%2520Citizen%2520Tallien%2520in%2520a%2520cell%2520in%2520La%2520Force%2520Prison.jpg,https://www.wikidata.org/wiki/Q122842249,Thérésa Tallien
Q17443044,La Mort de Cléopâtre,Jean-Baptiste Regnault,1796,Museum Kunstpalast,https://commons.wikimedia.org/wiki/Special:FilePath/Jean-Baptiste%2520Regnault%2520-%2520Death%2520of%2520Cleopatra%2520-%2520Google%2520Art%2520Project.jpg,https://www.wikidata.org/wiki/Q17443044,Cléopâtre
Q123310052,La Danse,Charles Meynier,1796,musée Magnin,https://commons.wikimedia.org/wiki/Special:FilePath/Charles%2520Meynier%2520-%2520La%2520Danse%2520%2528Terpsichore%2529.jpg,https://www.wikidata.org/wiki/Q123310052,Terpsichore
Q26248364,"Cornélie, mère des gracques",Joseph-Benoît Suvée,1796,musée des Beaux-Arts et d'Archéologie de Besançon,https://commons.wikimedia.org/wiki/Special:FilePath/Suv%25C3%25A9e%2520-%2520Corn%25C3%25A9lie%252C%2520m%25C3%25A8re%2520des%2520Gracques.jpg,https://www.wikidata.org/wiki/Q26248364,Cornelia Metella
Q114532471,Portrait de l'artiste,Marie-Guillemine Benoist,1796,,https://commons.wikimedia.org/wiki/Special:FilePath/Portrait%2520of%2520the%2520artist%2520%2528Self-portrait%2529%2520-%2520Marie-Guillemine%2520Benoist.jpg,https://www.wikidata.org/wiki/Q114532471,Marie-Guillemine Benoist
Q19008704,Madame Barbier-Walbonne,François Gérard,1796,salle 935,https://commons.wikimedia.org/wiki/Special:FilePath/Madame%2520Barbier-Walbonne.jpg,https://www.wikidata.org/wiki/Q19008704,Marie-Philippe-Claude de Walbonne
Q104373000,"Portrait d'Adélaïde Binart, épouse Lenoir (1769-1832), peintre",Marie-Geneviève Bouliard,1796,musée Carnavalet,https://commons.wikimedia.org/wiki/Special:FilePath/Adelaide-Binart-par-Marie-Genevieve-Bouliard.jpg,https://www.wikidata.org/wiki/Q104373000,Adélaïde Binart
Q126033065,,Élisabeth Vigée Le Brun,1796,,https://commons.wikimedia.org/wiki/Special:FilePath/Anna%2520tolstoy%2520Vig%25C3%25A9e-Lebrun.jpg,https://www.wikidata.org/wiki/Q126033065,Anne Ivanovna Bariatinsky
Q131421288,Portrait d'Aimée Gabiou ou de Rosalie Gabiou,Marie-Victoire Lemoine,1796,France,https://commons.wikimedia.org/wiki/Special:FilePath/Marie-Victoire%2520Lemoine%2520-%2520Portrait%2520d%2527Aim%25C3%25A9e%2520Gabiou%2520ou%2520de%2520Rosalie%2520Gabiou.jpg,https://www.wikidata.org/wiki/Q131421288,Rosalie Gabiou
Q131421288,Portrait d'Aimée Gabiou ou de Rosalie Gabiou,Marie-Victoire Lemoine,1796,France,https://commons.wikimedia.org/wiki/Special:FilePath/Marie-Victoire%2520Lemoine%2520-%2520Portrait%2520d%2527Aim%25C3%25A9e%2520Gabiou%2520ou%2520de%2520Rosalie%2520Gabiou.jpg,https://www.wikidata.org/wiki/Q131421288,Edmée Gabiou
Q113951656,,François-Xavier Fabre,1796,Palais Madame - Musée d'art ancien,https://commons.wikimedia.org/wiki/Special:FilePath/Alfieri%2520e%2520Albany.jpg,https://www.wikidata.org/wiki/Q113951656,Louise de Stolberg-Gedern
Q113951656,,François-Xavier Fabre,1796,Museo civico d'arte antica,https://commons.wikimedia.org/wiki/Special:FilePath/Alfieri%2520e%2520Albany.jpg,https://www.wikidata.org/wiki/Q113951656,Louise de Stolberg-Gedern
Q115652240,"Portrait de Louise de Stolberg, comtesse d'Albany (1752-1824)",François-Xavier Fabre,1796,musée Fabre,https://commons.wikimedia.org/wiki/Special:FilePath/Louise%2520zu%2520Stolberg%2520by%2520Fabre.jpg,https://www.wikidata.org/wiki/Q115652240,Louise de Stolberg-Gedern
Q117352989,Ariane àl'entrée du labyrinthe,François-Xavier Fabre,1796,musée Fabre,,https://www.wikidata.org/wiki/Q117352989,Ariane
Q117282378,Herminie chez les bergers,Louis Gauffier,1796,musée Fabre,,https://www.wikidata.org/wiki/Q117282378,Herminie
Q117352525,Portrait de lady Charlemont en Psyché,François-Xavier Fabre,1796,musée Fabre,https://commons.wikimedia.org/wiki/Special:FilePath/Fran%25C3%25A7ois-Xavier%2520Fabre%2520-%2520Portrait%2520of%2520Lady%2520Charlemont%2520as%2520Psyche%2520MU%2520FABRE%25206295%2520PE%2520825%25201%252065%2520L.jpg,https://www.wikidata.org/wiki/Q117352525,Anne Caulfield
Q21715985,,Élisabeth Vigée Le Brun,1796,musée de l'Ermitage,https://commons.wikimedia.org/wiki/Special:FilePath/Alexandra%2520and%2520Elena%2520Pavlovna%2520of%2520Russia%2520by%2520E.Vigee-Lebrun%2520%25281796%252C%2520Hermitage%2529.jpg,https://www.wikidata.org/wiki/Q21715985,Alexandra Pavlovna de Russie
Q21715985,,Élisabeth Vigée Le Brun,1796,musée de l'Ermitage,https://commons.wikimedia.org/wiki/Special:FilePath/Alexandra%2520and%2520Elena%2520Pavlovna%2520of%2520Russia%2520by%2520E.Vigee-Lebrun%2520%25281796%252C%2520Hermitage%2529.jpg,https://www.wikidata.org/wiki/Q21715985,Helena Pavlovna de Russie
Q52211871,,François Ferrière,1796,,https://commons.wikimedia.org/wiki/Special:FilePath/Fran%25C3%25A7ois%2520Ferri%25C3%25A8re%2520%25281752-1839%2529%2520-%2520Sarah%2520Syprut%2520de%2520Gabay%2520Villa%2520Real%2520%25281742-1743%25E2%2580%25931825%2529%252C%2520Mrs%2520Benjamin%2520D%2527Israeli%2520-%2520429019%2520-%2520National%2520Trust.jpg,https://www.wikidata.org/wiki/Q52211871,
Q93491141,Portrait de madame Tallien,Adèle Varillat,1797,musée Boucher-de-Perthes,https://commons.wikimedia.org/wiki/Special:FilePath/AR-Tallien-Dumilieu.jpg,https://www.wikidata.org/wiki/Q93491141,Thérésa Tallien
Q60479840,"Clio, muse qui préside à l’Histoire",Charles Meynier,1797,Cleveland Museum of Art,https://commons.wikimedia.org/wiki/Special:FilePath/Charles%2520Meynier%2520-%2520Clio%252C%2520Muse%2520of%2520History%2520-%25202003.6.5%2520-%2520Cleveland%2520Museum%2520of%2520Art.tiff,https://www.wikidata.org/wiki/Q60479840,Clio
Q60479840,"Clio, muse qui préside à l’Histoire",Charles Meynier,1797,Cleveland Museum of Art,https://commons.wikimedia.org/wiki/Special:FilePath/Clevelandart%25202003.6.5.jpg,https://www.wikidata.org/wiki/Q60479840,Clio
Q123308856,"Calliope, Muse de la Poésie",Charles Meynier,1797,,https://commons.wikimedia.org/wiki/Special:FilePath/Calliope%252C%2520Muse%2520of%2520Epic%2520Poetry%2520-%2520Charles%2520Meynier%2520%2528Other%2520Version%2529.jpg,https://www.wikidata.org/wiki/Q123308856,Calliope
Q113855217,Julie Le Brun jouant de la guitare,Élisabeth Vigée Le Brun,1797,Musée Fondation Zoubov,https://commons.wikimedia.org/wiki/Special:FilePath/Elisabeth%2520Vig%25C3%25A9e%2520Le%2520Brun%2520-%2520Julie%2520Le%2520Brun%2520jouant%2520de%2520la%2520guitare.jpg,https://www.wikidata.org/wiki/Q113855217,Julie Le Brun
Q54802034,Point de Convention,Louis-Léopold Boilly,1797,inconnu,https://commons.wikimedia.org/wiki/Special:FilePath/Boilly-Point-de-Convention-ca1797.jpg,https://www.wikidata.org/wiki/Q54802034,Merveilleuse
